sheet,row,category,sub_category,unit_id,unit_title,section_id,section_title,lesson_id,lesson_title,tree_depth,maps_to_leaf,sub_unit_id,course_path,match_score,topical_unit_id,final_exam_only,final_exam_reason,classified_by,needs_review,review_reason,attention_reason,source_file,answer,question
test,59,Weather,"sources, TAF",,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,5,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,TAF Quiz- key,A,"(Refer to Figure 15, FAA-CT-8080-2H) According to the TAF, what type of weather is expected from 1220Z to 1222Z?"
test,60,Weather,"sources, TAF",,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,5,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,TAF Quiz- key,C,"(Refer to Figure 15, FAA-CT-8080-2H) What is the forecast visibility for KMEM at the beginning of the TAF period (1218Z)?"
test,61,Weather,"sources, TAF",,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,5,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,TAF2 and KEY,B,"(Refer to figure 15, FAA-CT-8080-2H) What is the forecasted ceiling at 051200Z?"
test,62,Weather,"sources, TAF",,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,5,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,TAF2 and KEY,B,"(Refer to figure 15, FAA-CT-8080-2H) What weather phenomenon is associated with ""OVC008CB""?"
test,63,Weather,"sources, TAF",,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,5,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,TAF2 and KEY,B,"(Refer to figure 15, FAA-CT-8080-2H) At what time does the visibility improve to greater than 6 statute miles?"
test,64,Weather,"sources, TAF",,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,5,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,TAF2 and KEY,C,"(Refer to figure 15, FAA-CT-8080-2H) What is the wind forecast for 0608Z?"
test,65,Airports & Airspace,Controlled vs Non controlled Airspace,,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,3,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,"(Refer to Figure 20, Area 1) The Fentress NALF Airport (NFE) is in what type of airspace?"
test,66,Airports & Airspace,"Overview, L & L",,"Airports, Airspace, and Data Sources",,,22,Navigation: Latitude and Longitude,2,yes,,"Airports, Airspace, and Data Sources > Navigation: Latitude and Longitude",3.00,2,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,(Refer to Figure 21) What airport is located approximately 47 (degrees) 40 (minutes) N latitude and 101 (degrees) 26 (minutes) W longitude?
test,67,Airports & Airspace,"Airport Operations, Radio Communications Procedures",,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,,AIRPORT OPERATIONS > Airport Runways and Orientation > Towered vs. Non-Towered Airport Procedures,3.00,4,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,"(Refer to Figure 21, Area 1) After receiving authorization from ATC to operate a small UA near Minot International airport (MOT) while the control tower is operational, which radio communication could be used to monitor manned aircraft and ATC communications?"
test,68,Airports & Airspace,Controlled vs Non controlled Airspace,,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,3,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,"(Refer to Figure 22, Area 1) The floor of the controlled airspace overlying the Sandpoint Airport is:"
test,69,Airports & Airspace,Controlled vs Non controlled Airspace,,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,3,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,"(Refer to Figure 22, South of Area 1) You have been hired to inspect the railroad near Cocolalla. Do you need ATC approval?"
test,70,Airports & Airspace,Controlled vs Non controlled Airspace,,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,3,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,"(Refer to Figure 25, Area 3) The floor of Class B airspace at Dallas Executive (RBD) is"
test,71,Airports & Airspace,Controlled vs Non controlled Airspace,,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,3,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,"(Refer to Figure 25, Area 5) What is the elevation range of the Class B airspace?"
test,72,Airports & Airspace,"Airport Operations, Traffic Patterns",,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,4,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,"(Refer to Figure 26, Area 2) While monitoring the Cooperstown CTAF you hear an aircraft announce that they are midfield left downwind to RWY 13. Where would the aircraft be relative to the runway?"
test,73,Airports & Airspace,Controlled vs Non controlled Airspace,,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,3,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,"(Refer to Figure 26, area 4) You have been hired to inspect the tower under construction at 46.90N and 98.55W, near Jamestown Regional (JMS). What must you receive prior to your flying an UA in this area?"
test,74,Airports & Airspace,Controlled vs Non controlled Airspace,,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,3,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,(Refer to figure 78) You have been hired to use your sUAS to inspected the railroad tracks from Blencoe (SE of Sioux City) to Onawa. Will ATC authorization be required?
test,75,Airports & Airspace,Controlled vs Non controlled Airspace,,Airspace Classifications,32,"Controlled Airspace Classes (A, B, C, D, E, G)",321,Class A Airspace,3,yes,,"Airspace Classifications > Controlled Airspace Classes (A, B, C, D, E, G) > Class A Airspace",3.00,3,yes,requires FAA-CT figure (cross-section chart reading),sub_category_exact_to_leaf → FINAL_EXAM,,,,Additional Airspace Maps - Key,A,(Refer to Figure 78) You have contracted to inspect towers located approximately 4NM South West of the Sioux Gateway (SUX) airport operating an UA. What is the maximum altitude above ground level (AGL) that you are authorized to operate over the top of the towers?
test,76,Airports & Airspace,"Airports, Airports data sources",2,"Airports, Airspace, and Data Sources",23,Four Essential Airport Data Sources,231,Chart Supplement U.S. (CSU),3,yes,231,"Airports, Airspace, and Data Sources > Four Essential Airport Data Sources > Chart Supplement U.S. (CSU)",3.00,,,,sub_category_exact_to_leaf,,,,Airports & Airspace Test - key,B,"A hobbyist sUAS operator does not need to notify a non-towered, general aviation, private airport that they are flying nearby within 5 miles."
test,77,Additional topics,ADM,9,AERONAUTICAL DECISION MAKING,91,Aeronautical Decision Making (ADM),911,Steps to Good Decision Making (Part 1),3,yes,911,AERONAUTICAL DECISION MAKING > Aeronautical Decision Making (ADM) > Steps to Good Decision Making (Part 1),3.00,,,,sub_category_exact_to_leaf,,,,new 60 questions test prep,C,A local TV station has hired a remote pilot to operate their small UA to cover news stories. The remote pilot has had multiple near misses with obstacles on the ground and two small UAS accidents. What would be a solution for the news station to improve their operating safety culture?
end-of-unit,106,Regulations,Slide 37 – Medical Condition,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,133,"Medical Conditions, Alcohol, and Drugs",3,yes,133,"PART 107 REGULATIONS > Operational Rules and Limitations > Medical Conditions, Alcohol, and Drugs",93.00,,,,slide_sub_category,,,,,C,A medical certificate is required to fly under Part 107:
test,79,Weather,"Sources, Metar",5,WEATHER,53,Aviation Routine Weather Report (METAR) Decoding,531,"Report Type, Station, Date, and Time",3,yes,531,"WEATHER > Aviation Routine Weather Report (METAR) Decoding > Report Type, Station, Date, and Time",3.00,,,,sub_category_exact_to_leaf,,,,My new questions May9,C,A METAR does not contain information related to which of the following:
test,80,Weather,"Sources, Metar",5,WEATHER,53,Aviation Routine Weather Report (METAR) Decoding,531,"Report Type, Station, Date, and Time",3,yes,531,"WEATHER > Aviation Routine Weather Report (METAR) Decoding > Report Type, Station, Date, and Time",3.00,,,,sub_category_exact_to_leaf,,,,TAF2 and KEY,A,A METAR is a surface weather observation report.
test,81,Weather,"Sources, Metar",5,WEATHER,53,Aviation Routine Weather Report (METAR) Decoding,531,"Report Type, Station, Date, and Time",3,yes,531,"WEATHER > Aviation Routine Weather Report (METAR) Decoding > Report Type, Station, Date, and Time",3.00,,,,sub_category_exact_to_leaf,,,,TAF2 and KEY,B,A METAR is usually updated
end-of-unit,117,Regulations,Slide 78 – Waivers,1,PART 107 REGULATIONS,,,14,Waivers,2,yes,14,PART 107 REGULATIONS > Waivers,30.00,,,,slide_sub_category,,,,,B,A Part 107 waiver allows an operator to:
test,83,Regulations,Remote ID,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,2.10,,,,sub_category_alias,,,,2nd rnd practice test,C,A person may not use a Remote ID broadcast module that:
test,84,Regulations,Roles,1,PART 107 REGULATIONS,,,12,Roles and Crew Management,2,yes,12,PART 107 REGULATIONS > Roles and Crew Management,3.00,,,,sub_category_exact,,,,Part 1 Test -Key DE,C,A person whose sole task is watching the sUAS to report hazards to the rest of the crew is called:
test,85,Regulations,"Overview, Operating Rules",1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,1.24,,,,course_path_tokens,,,,new 60 questions test prep,B,A person without a part 107 remote pilot certificate may operate an sUAS for non-recreational operations:
test,86,weather,"effects on performance, air density alt, pressure",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",612,Density Altitude and Performance,3,yes,612,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Density Altitude and Performance",3.00,,,,sub_category_exact,,,,Weather density pressure - key,C,"A remote pilot plans to operate a small UAS from a high-elevation airport on a hot, humid afternoon. What should the pilot expect?"
test,87,Regulations,Remote ID,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,2.10,,,,sub_category_alias,,,,Part 1 Test -Key DE,C,A small unmanned aircraft without Remote ID that is equipped after production with a Remote ID broadcast module:
test,88,Weather,"effects on performance, atmosheric stability",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,2nd rnd practice test,C,A stable air mass is most likely to have which characteristic
test,89,Loading & Performance,loading and performance,7,LOADING AND PERFORMANCE,,,71,FORCES IN FLIGHT,2,yes,71,LOADING AND PERFORMANCE > FORCES IN FLIGHT,3.00,,,,sub_category_exact,,,,new 60 questions test prep,A,A stall occurs when the smooth airflow over the unmanned airplane's wing is disrupted and the lift degenerates rapidly. This is caused when the wing
test,90,weather,"effects on performance, wind",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,63,"Wind, Turbulence, and Severe Wind Hazards",631,Obstacle and Terrain-Induced Turbulence,3,yes,631,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Wind, Turbulence, and Severe Wind Hazards > Obstacle and Terrain-Induced Turbulence",3.00,,,,sub_category_exact,,,,more drone prep questions,A,A sudden change in wind speed and direction is called what?
test,91,Weather,Sources,2,"Airports, Airspace, and Data Sources",23,Four Essential Airport Data Sources,231,Chart Supplement U.S. (CSU),3,yes,231,"Airports, Airspace, and Data Sources > Four Essential Airport Data Sources > Chart Supplement U.S. (CSU)",1.65,,,,sub_category_alias,,,,2nd rnd practice test,B,A surface weather observation is a weather forecast.
test,92,Weather,"Sources, TAF",5,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,551,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,,,,sub_category_exact_to_leaf,,,,,B,A TAF is for a 10-mile radius around the issuing airport.
test,93,Weather,"sources, TAF",5,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,551,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,,,,sub_category_exact_to_leaf,,,,,C,A TAF is for how many hours or what period of time?
test,94,Weather,"sources, TAF",5,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,551,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,,,,sub_category_exact_to_leaf,,,,TAF2 and KEY,B,A TAF is updated
test,95,Weather,"Sources, TAF",5,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,551,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,,,,sub_category_exact_to_leaf,,,,Remaining Weather questions for James,C,A TAF report has winds at 16010KT. What does this mean?
test,96,Weather,"sources, TAF",5,WEATHER,55,Terminal Aerodrome Forecast (TAF) Decoding,551,"TAF Header: Type, ID, and Origin Time",3,yes,551,"WEATHER > Terminal Aerodrome Forecast (TAF) Decoding > TAF Header: Type, ID, and Origin Time",3.00,,,,sub_category_exact_to_leaf,,,,Remaining Weather questions for James,C,A TEMPO is:
test,97,Regulations,"Operating Rules, Waivers",1,PART 107 REGULATIONS,,,14,Waivers,2,yes,14,PART 107 REGULATIONS > Waivers,3.00,,,,sub_category_exact,,,,more drone prep questions,A,A travel blogger follows her truck with an sUAS while a passenger serves as PIC for a monetized video. Does this comply with Part 107?
test,98,Airports & Airspace,"Airspace Classifications,",3,Airspace Classifications,,,31,Introduction and Airspace Categories,2,yes,31,Airspace Classifications > Introduction and Airspace Categories,3.00,,,,sub_category_exact,,,,Part 1 Test -Key DE,C,According to 14 CFR part 107 the remote pilot in command (PIC) of a small unmanned aircraft planning to operate within Class C airspace
